Mon Apr 29 22:09:27 2024    profile_results.prof

         124232351 function calls (123790590 primitive calls) in 804.139 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\concat.py:78(concat_compat)
      121    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\bytecode.py:81(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\common.py:463(infer_compression)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\dispatcher.py:900(add_overload)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:69(_wrapreduction)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_sputils.py:380(asmatrix)
       11    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\typing.py:837(<genexpr>)
       24    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\_ffi\base.py:73(c_str)
      239    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\interpreter.py:1770(current_scope)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\binding\targets.py:71(get_default_triple)
      101    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\instructions.py:682(<listcomp>)
      131    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:1562(decref)
       10    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:1935(__init__)
       38    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeconv\typeconv.py:66(get_pointer)
       69    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\types.py:206(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadecl.py:547(CudaLocalModuleTemplate)
       19    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:144(count_spaces)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\rangeobj.py:17(make_range_iterator)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\interpreter.py:2788(op_BINARY_SUBTRACT)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:480(_array_equivalent_object)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cuda_paths.py:250(get_debian_pkg_libdevice)
       17    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\binding\context.py:13(__init__)
      112    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:752(<genexpr>)
       42    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\base.py:975(get_helper_class)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\callconv.py:221(_return_errcode_raw)
       16    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\cgutils.py:228(_get_be_type)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\nvvm.py:336(ccs_supported_by_ctk)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\inline_closurecall.py:881(_find_arraycall)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\callconv.py:185(return_value)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\numbers.py:324(int_sgt_impl)
       72    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\types.py:127(__eq__)
        7    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\types.py:344(format_constant)
       39    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\bytecode.py:44(get_code_object)
      167    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\imputils.py:47(lower_getattr)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\_weakrefset.py:86(add)
       17    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\binding\module.py:52(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:455(op_LOAD_GLOBAL)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:347(is_datetime64tz_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\nvvm.py:202(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\_collections_abc.py:760(get)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\backend\pytorch\tensor.py:115(to_backend_ctx)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typing\context.py:48(__init__)
       13    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\interpreter.py:1868(insert_block)
       90    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\misc\dummyarray.py:111(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\numbers.py:624(real_mul_impl)
      120    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\debuginfo.py:16(suspend_emission)
      294    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\inspect.py:2548(name)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\scalars.py:46(cast_python_value)
      229    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:890(get_targets)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:764(_set_axis)
       29    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:918(<genexpr>)
       12    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\_config.py:24(_get_threadlocal_config)
       13    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:2036(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1670(external_values)
      117    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\errors.py:350(termcolor)
       25    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\_utils.py:76(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\cudadrv\driver.py:1166(add_item)
        2    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\lowering.py:818(_cast_var)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\interpreter.py:2797(op_BINARY_TRUE_DIVIDE)
        9    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\base.py:803(get_dummy_value)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\io\matlab\_mio5.py:170(__init__)
       96    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\misc.py:108(key)
       39    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\enum.py:12(_is_descriptor)
      121    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\dis.py:419(_unpack_opargs)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\apply.py:1010(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\sre_compile.py:435(_mk_bitmap)
       16    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\binding\value.py:87(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\datamodel\models.py:357(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method nt.putenv}
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\transforms.py:326(rewrite_single_backedge)
       12    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\_ffi\_ctypes\ndarray.py:81(__del__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\numbers.py:314(int_slt_impl)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\binding\transforms.py:25(opt_level)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\datamodel\models.py:82(load_from_data_pointer)
        9    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\common.py:143(_expand_user)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\compiler.py:75(run_pass)
        6    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\parsers\base_parser.py:1183(_is_potential_multi_index)
       32    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\base.py:1150(add_linking_libs)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\interpreter.py:2640(op_STORE_SUBSCR)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:493(getattr)
       17    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:1274(copy)
       11    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\cgutils.py:1216(is_nonelike)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cpython\numbers.py:53(int_mul_impl)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\concat.py:597(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\ops.py:1366(get_splitter)
        7    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\types.py:282(_format_double)
       13    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\values.py:890(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\untyped_passes.py:1805(run_pass)
       52    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\builder.py:204(function)
       86    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\multiarray.py:1079(copyto)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\random.py:126(seed)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\base.py:34(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\bytecode.py:288(_compute_lineno)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\callconv.py:192(return_user_exc)
       14    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:725(is_signed_integer_dtype)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\construction.py:513(_prep_ndarray)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:1035(seed_return)
       51    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:1221(<genexpr>)
        5    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\copyreg.py:103(_slotnames)
       34    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_sputils.py:93(to_native)
       58    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\tempfile.py:138(rng)
       41    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\npytypes.py:514(is_precise)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\builder.py:858(ret)
       33    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\numerictypes.py:582(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:198(reshape)
       30    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\collections\__init__.py:935(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\cuda\errors.py:32(normalize_kernel_dimensions)
       53    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\_dtype.py:24(_kind_name)
      106    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       80    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\enum.py:438(<genexpr>)
       30    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:288(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\np\arrayobj.py:173(normalize_indices)
       49    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\targetconfig.py:72(top)
      148    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:910(get_targets)
       50    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\imputils.py:103(decorate)
       54    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\range.py:264(stop)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:200(is_bool)
      180    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\analysis.py:141(<genexpr>)
       48    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\containers.py:282(__iter__)
       40    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\datamodel\models.py:457(get_argument_type)
       28    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir_utils.py:1875(is_operator_or_getitem)
      222    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\debuginfo.py:70(mark_location)
        2    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\inline_closurecall.py:302(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\ir.py:538(phi)
       15    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\types\functions.py:685(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\rewrites\ir_print.py:59(match)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\byteflow.py:1099(op_BINARY_SUBSCR)
       36    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\typeinfer.py:249(<genexpr>)
       15    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\llvmlite\ir\types.py:548(__init__)
       51    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numba\core\cpu_options.py:180(encode)
       46    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\ntpath.py:34(_get_bothseps)
        3    0.000    0.000    0.000    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\view.py:24(__getitem__)
